2026-06-17 09:25,6_Monate,FRA,HND,2026-12-14,2027-01-04,Lufthansa,Business,Paket,Paket,4687,765,2026-12-14 14:00
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,ANA,Economy,Paket,Paket,1527,780,2027-04-13 12:10
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,Lufthansa,Economy,Paket,Paket,1799,760,2027-04-13 14:05
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,ANA,Business,Paket,Paket,3392,780,2027-04-13 12:10
2026-06-17 09:25,10_Monate,FRA,HND,2027-04-13,2027-05-04,Lufthansa,Business,Paket,Paket,5989,760,2027-04-13 14:05
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,ANA,Economy,Paket,Paket,1683,750,2026-12-14 10:25
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,Lufthansa,Economy,Paket,Paket,1791,740,2026-12-14 12:35
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,Lufthansa,Business,Paket,Paket,3388,740,2026-12-14 12:35
2026-06-17 09:25,6_Monate,MUC,HND,2026-12-14,2027-01-04,ANA,Business,Paket,Paket,3391,750,2026-12-14 10:25
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,ANA,Economy,Paket,Paket,1538,760,2027-04-13 11:15
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,Lufthansa,Economy,Paket,Paket,1878,740,2027-04-13 12:30
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,ANA,Business,Paket,Paket,4688,760,2027-04-13 11:15
2026-06-17 09:25,10_Monate,MUC,HND,2027-04-13,2027-05-04,Lufthansa,Business,Paket,Paket,5988,740,2027-04-13 12:30
2026-06-18 09:09,6_Monate,FRA,HND,2026-12-15,2027-01-05,Lufthansa,Economy,Paket,Paket,1700,765,2026-12-15 14:00
